"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-10-24",,"66","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-10-25",,"49","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-10-26",,"60","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-10-27",,"65","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-10-28",,"59","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-10-29",,"50","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-10-30",,"52","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-10-31",,"55","44"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-01",,"72","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-02",,"70","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-03",,"64","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-04",,"39","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-05",,"37","21"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-06",,"49","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-07",,"48","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-08",,"42","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-09",,"36","20"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-10",,"67","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-11",,"62","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-12",,"33","26"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-13",,"36","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-14",,"36","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-15",,"34","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-16",,"33","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-17",,"39","26"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-18",,"43","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-19",,"39","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-20",,"48","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-21",,"43","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-22",,"34","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-23",,"43","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-24",,"40","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-25",,"42","21"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-26",,"54","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-27",,"62","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-28",,"60","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-29",,"34","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-11-30",,"43","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-01",,"58","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-02",,"46","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-03",,"54","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-04",,"43","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-05",,"49","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-06",,"36","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-07",,"35","21"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-08",,"34","15"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-09",,"35","8"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-10",,"14","6"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-11",,"20","9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-12",,"21","14"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-13",,"32","19"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-14",,"57","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-15",,"51","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-16",,"41","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-17",,"42","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-18",,"38","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-19",,"32","18"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-20",,"23","15"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-21",,"24","14"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-22",,"23","7"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-23",,"25","20"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-24",,"28","20"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-25",,"27","20"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-26",,"22","14"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-27",,"25","9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-28",,"27","19"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-29",,"29","16"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-30",,"36","12"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1995-12-31",,"41","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-01",,"41","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-02",,"36","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-03",,"32","15"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-04",,"20","7"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-05",,"22","12"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-06",,"19","10"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-07",,"17","12"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-08",,"23","9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-09",,"25","13"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-10",,"26","7"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-11",,"23","1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-12",,"26","21"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-13",,"30","21"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-14",,"51","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-15",,"38","20"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-16",,"48","19"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-17",,"56","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-18",,"63","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-19",,"58","11"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-20",,"26","8"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-21",,"38","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-22",,"48","21"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-23",,"41","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-24",,"48","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-25",,"28","20"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-26",,"47","22"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-27",,"51","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-28",,"28","17"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-29",,"43","26"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-30",,"33","18"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-01-31",,"18","4"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-01",,"19","0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-02",,"16","5"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-03",,"11","0"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-04",,"9","-6"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-05",,"19","-3"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-06",,"30","10"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-07",,"39","21"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-08",,"47","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-09",,"43","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-10",,"60","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-11",,"58","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-12",,"25","9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-13",,"26","11"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-14",,"33","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-15",,"31","22"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-16",,"26","9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-17",,"28","9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-18",,"24","12"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-19",,"43","16"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-20",,"45","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-21",,"56","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-22",,"49","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-23",,"59","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-24",,"62","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-25",,"62","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-26",,"48","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-27",,"68","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-28",,"59","21"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-02-29",,"25","17"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-01",,"36","16"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-02",,"43","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-03",,"24","7"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-04",,"35","9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-05",,"56","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-06",,"47","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-07",,"28","11"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-08",,"15","6"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-09",,"18","5"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-10",,"37","3"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-11",,"47","11"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-12",,"56","20"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-13",,"61","26"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-14",,"66","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-15",,"55","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-16",,"50","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-17",,"43","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-18",,"54","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-19",,"54","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-20",,"37","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-21",,"33","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-22",,"31","22"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-23",,"45","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-24",,"58","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-25",,"66","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-26",,"40","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-27",,"44","18"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-28",,"40","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-29",,"52","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-30",,"63","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-03-31",,"71","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-01",,"55","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-02",,"49","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-03",,"69","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-04",,"72","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-05",,"44","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-06",,"42","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-07",,"39","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-08",,"45","20"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-09",,"40","26"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-10",,"49","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-11",,"70","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-12",,"82","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-13",,"76","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-14",,"52","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-15",,"69","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-16",,"53","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-17",,"53","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-18",,"77","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-19",,"77","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-20",,"77","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-21",,"73","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-22",,"82","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-23",,"64","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-24",,"60","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-25",,"76","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-26",,"74","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-27",,"53","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-28",,"67","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-29",,"79","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-04-30",,"69","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-01",,"58","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-02",,"67","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-03",,"71","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-04",,"71","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-05",,"67","48"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-06",,"62","48"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-07",,"58","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-08",,"66","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-09",,"81","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-10",,"86","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-11",,"66","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-12",,"51","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-13",,"52","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-14",,"62","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-15",,"55","48"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-16",,"66","48"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-17",,"77","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-18",,"88","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-19",,"90","71"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-20",,"89","70"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-21",,"76","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-22",,"78","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-23",,"82","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-24",,"69","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-25",,"74","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-26",,"66","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-27",,"55","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-28",,"60","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-29",,"71","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-30",,"71","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-05-31",,"77","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-01",,"82","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-02",,"78","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-03",,"71","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-04",,"75","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-05",,"74","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-06",,"82","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-07",,"81","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-08",,"86","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-09",,"80","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-10",,"84","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-11",,"84","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-12",,"80","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-13",,"82","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-14",,"84","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-15",,"87","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-16",,"88","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-17",,"88","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-18",,"88","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-19",,"86","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-20",,"85","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-21",,"84","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-22",,"90","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-23",,"81","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-24",,"86","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-25",,"73","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-26",,"78","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-27",,"81","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-28",,"88","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-29",,"88","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-06-30",,"90","74"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-01",,"85","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-02",,"83","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-03",,"69","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-04",,"74","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-05",,"78","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-06",,"84","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-07",,"84","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-08",,"82","70"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-09",,"78","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-10",,"73","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-11",,"78","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-12",,"83","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-13",,"84","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-14",,"86","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-15",,"77","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-16",,"83","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-17",,"85","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-18",,"74","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-19",,"84","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-20",,"74","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-21",,"78","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-22",,"68","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-23",,"79","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-24",,"81","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-25",,"79","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-26",,"78","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","1996-07-27",,"77","57"
